hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,lat,lng,geocode_flag,geocode_accuracy,url,PRVDR_NUM,RPT_REC_NUM,LINE_NUM,CLMN_NUM,total,unit_100_value,unit_name
COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,CAMDEN,(856) 342-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.9408020,-75.1157570,0,,https://data.medicare.gov/resource/xubh-q36u/row-nkr7.hdmt_ja2d,310014,649466,00802,00200,6,03102,02080PICU
COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,CAMDEN,(856) 342-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.9408020,-75.1157570,0,,https://data.medicare.gov/resource/xubh-q36u/row-nkr7.hdmt_ja2d,310014,649466,00901,00200,17,03201,02180TICU
WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,MONONGALIA,(304) 598-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.6521441,-79.9551166,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-umwj-i8uz~xpv6,510001,649689,00802,00200,39,03102,02060NEONATAL INTENSIVE CARE
UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,JOHNSON,(319) 356-1616,Acute Care Hospitals,Government - State,TRUE,41.6612030,-91.5507590,0,,https://data.medicare.gov/resource/xubh-q36u/row-cxgc_xna4~4mhi,160058,660215,00801,00200,26,03101,03101MEDICAL INTENSIVE CARE UNIT
UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,JOHNSON,(319) 356-1616,Acute Care Hospitals,Government - State,TRUE,41.6612030,-91.5507590,0,,https://data.medicare.gov/resource/xubh-q36u/row-cxgc_xna4~4mhi,160058,660215,01201,00200,28,03501,02080PEDIATRIC INTENSIVE CARE UNIT
RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,JACKSON,(816) 276-4000,Acute Care Hospitals,Proprietary,TRUE,39.0071690,-94.5587310,0,,https://data.medicare.gov/resource/xubh-q36u/row-4hig.ydmh~ba6w,260027,660238,00801,00200,19,03101,02060NEONATAL INTENSIVE CARE UNIT
LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,BOULDER,(303) 651-5111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.1813240,-105.1263820,0,,https://data.medicare.gov/resource/xubh-q36u/row-46cx.u9fm~wqwb,60003,649707,00801,00200,6,03101,03101NICU
ST MARYS MEDICAL CENTER,2635 N 7TH ST,GRAND JUNCTION,CO,81502,MESA,(970) 298-1950,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,39.0906040,-108.5614390,0,,https://data.medicare.gov/resource/xubh-q36u/row-qity~ffvk.qimr,60023,649708,00901,00200,30,03201,02400NICU
CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,BOULDER,(303) 673-1280,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,39.9508470,-105.1491540,0,,https://data.medicare.gov/resource/xubh-q36u/row-mqpm_6h4w_if8p,60103,649709,00801,00200,26,03101,02060NEONATAL INTENSIVE CARE UNIT
WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,(504) 347-5511,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.8917490,-90.0958860,0,,https://data.medicare.gov/resource/xubh-q36u/row-v77t~qm7x-pynw,190039,650139,00801,00200,7,03101,03101SCU
WEST JEFFERSON MEDICAL CENTER,1101 MEDICAL CENTER BLVD,MARRERO,LA,70072,JEFFERSON,(504) 347-5511,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.8917490,-90.0958860,0,,https://data.medicare.gov/resource/xubh-q36u/row-v77t~qm7x-pynw,190039,650139,00802,00200,10,03102,03102NICU
BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,LANCASTER,(402) 481-1111,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.7965980,-96.6536610,0,,https://data.medicare.gov/resource/xubh-q36u/row-vtxm_tn3z_edmc,280003,650173,00801,00200,30,03101,02060NEONATAL INTENSIVE CARE UNIT  NICU
STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,(418) 226-9761,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.5840820,-74.0870130,0,,https://data.medicare.gov/resource/xubh-q36u/row-z9rb.hyek_grbe,330160,650195,00801,00200,4,03101,03101PEDIATRIC ICU
STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,(418) 226-9761,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.5840820,-74.0870130,0,,https://data.medicare.gov/resource/xubh-q36u/row-z9rb.hyek_grbe,330160,650195,00802,00200,10,03102,03102CARDIAC ICU
NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,(704) 316-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.4078990,-80.8607440,0,,https://data.medicare.gov/resource/xubh-q36u/row-pbbe~mgv6.t792,340183,650351,00801,00200,4,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER SUNNYSIDE MEDICAL CENTER,10180 SE SUNNYSIDE ROAD,CLACKAMAS,OR,97015,CLACKAMAS,(503) 652-2880,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,45.4334620,-122.5585250,0,,https://data.medicare.gov/resource/xubh-q36u/row-akhw.kvgz.wg78,380091,649818,00801,00200,20,03101,03101NEONATAL INTENSIVE CARE UNIT
RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,(757) 594-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.0638900,-76.4854000,0,,https://data.medicare.gov/resource/xubh-q36u/row-j2dm.43z6~kfya,490052,650401,00901,00200,40,03201,02400OTHER SPECIAL CARE (PSYCH)
INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,FAIRFAX,(703) 776-4001,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.8576740,-77.2258330,0,,https://data.medicare.gov/resource/xubh-q36u/row-tk97_hmez_5ttz,490063,650402,00801,00200,108,03101,03101NEONATAL INTENSIVE CARE UNIT
WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,PALM BEACH,(561) 488-8100,Acute Care Hospitals,Proprietary,TRUE,26.3545710,-80.2032360,0,,https://data.medicare.gov/resource/xubh-q36u/row-mb5z-mvkp_jfus,100268,650442,01201,00200,5,03501,02080PEDIATRIC ICU
SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,WI,53715,DANE,(608) 251-6100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.0591240,-89.4006780,0,,https://data.medicare.gov/resource/xubh-q36u/row-ibfn_z97q-92px,520083,650544,00801,00200,15,03101,03101SURGICAL & SPECIALTY ICU
SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,WI,53715,DANE,(608) 251-6100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.0591240,-89.4006780,0,,https://data.medicare.gov/resource/xubh-q36u/row-ibfn_z97q-92px,520083,650544,01101,00200,38,03401,03401NEONATAL INTENSIVE CARE UNIT
PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,(602) 933-1000,Childrens,Voluntary non-profit - Private,FALSE,33.4802160,-112.0411930,0,,https://data.medicare.gov/resource/xubh-q36u/row-feed_vt9a~9ie7,33302,650636,00801,00200,48,03101,03101PEDIATRIC ICU
PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,(602) 933-1000,Childrens,Voluntary non-profit - Private,FALSE,33.4802160,-112.0411930,0,,https://data.medicare.gov/resource/xubh-q36u/row-feed_vt9a~9ie7,33302,650636,00802,00200,33,03102,03102NICU
ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,(847) 723-2210,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,42.0397480,-87.8481460,0,,https://data.medicare.gov/resource/xubh-q36u/row-d64d-m4ex~7p9f,140223,650693,00901,00200,54,03201,03201NEONATAL CARE UNIT
ADVENTHEALTH SHAWNEE MISSION,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,JOHNSON,(913) 676-2152,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,38.9951370,-94.6920400,0,,https://data.medicare.gov/resource/xubh-q36u/row-uk59_btiw.yapj,170104,650698,00801,00200,36,03101,03101NEONATAL INTENSIVE CARE UNIT
OCHSNER MEDICAL CENTER,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,JEFFERSON,(504) 842-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.9627710,-90.1452050,0,,https://data.medicare.gov/resource/xubh-q36u/row-8dct-mdy7.6hv8,190036,650699,01201,00200,70,03501,02060NEONATAL INTENSIVE CARE UNIT
ST FRANCIS HOSPITAL,7TH AND CLAYTON STS,WILMINGTON,DE,19805,NEW CASTLE,(302) 421-4100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.7498827,-75.5665813,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-2uda_n6xn~szp8,80003,660361,00801,00200,6,03101,02060NEONATAL INTENSIVE CARE UNIT
POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES,(909) 865-9500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,34.0776390,-117.7523290,0,,https://data.medicare.gov/resource/xubh-q36u/row-qbck.67td_hi65,50231,650800,00801,00200,53,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL - ZION,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,32.7929730,-117.0958590,0,,https://data.medicare.gov/resource/xubh-q36u/row-fszp-7db9.eh86,50515,650804,00801,00200,29,03101,02060NEONATAL INTENSIVE CARE UNIT
MULTICARE GOOD SAMARITAN HOSPITAL,401 15TH AVENUE SE,PUYALLUP,WA,98372,PIERCE,(253) 697-2102,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,47.1774110,-122.2894680,0,,https://data.medicare.gov/resource/xubh-q36u/row-d55j~6ytb~rwq5,500079,649844,00801,00200,13,03101,02060NEONATAL INTENSIVE CARE UNIT
METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,DOUGLAS,(402) 354-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.2596820,-96.0417710,0,,https://data.medicare.gov/resource/xubh-q36u/row-bjff-fqke-u4jb,280040,650848,00801,00200,51,03101,03101NEONATEL INTENSIVE CARE UNIT
NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,(516) 572-0123,Acute Care Hospitals,Government - Local,TRUE,40.7252980,-73.5544130,0,,https://data.medicare.gov/resource/xubh-q36u/row-jkr2_ys4r-jt6b,330027,650855,00801,00200,6,03101,03101PEDIATRIC ICU
MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,(607) 547-3456,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.6956943,-74.9235838,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-vzh5_h8bm~y3mk,330136,650866,00807,00200,20,03107,03105BIRTHING CENTER
PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,(303) 269-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.5500580,-104.7734330,0,,https://data.medicare.gov/resource/xubh-q36u/row-5jf2-ad3k~8xxe,60114,649876,00801,00200,12,03101,02060NEONATAL INTENSIVE CARE UNIT
CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,DOUGLAS,(720) 455-2500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,39.4041120,-104.8861460,0,,https://data.medicare.gov/resource/xubh-q36u/row-k43v-w5np~b8ck,60125,649877,00801,00200,4,03101,02060NEONATAL INTENSIVE CARE UNIT
UNIVERSITY HOSPITAL,1350 WALTON WAY,AUGUSTA,GA,30901,RICHMOND,(706) 722-9011,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,33.4729890,-81.9813320,0,,https://data.medicare.gov/resource/xubh-q36u/row-uyz5-fma5.5625,110028,651195,00801,00200,16,03101,03101NEURO INTENSIVE CARE UNIT
UNIVERSITY OF TN MEDICAL CENTER (THE),1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,(865) 544-9000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.9382600,-83.9466780,0,,https://data.medicare.gov/resource/xubh-q36u/row-p5c4-k4kf-mzz6,440015,651232,00801,00200,2,03101,02080PEDIATRIC INTENSIVE CARE
UNIVERSITY OF TN MEDICAL CENTER (THE),1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,(865) 544-9000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.9382600,-83.9466780,0,,https://data.medicare.gov/resource/xubh-q36u/row-p5c4-k4kf-mzz6,440015,651232,00802,00200,67,03102,02060INTENSIVE CARE NURSERY
EVERGREENHEALTH MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,98034,KING,(425) 899-1000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,47.7148720,-122.1785060,0,,https://data.medicare.gov/resource/xubh-q36u/row-czqf-dh5d_37vj,500124,651252,00801,00200,43,03101,03101NEONATAL ICU (CHILDRENS SVCS)
GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,CA,95124,SANTA CLARA,(408) 559-2011,Acute Care Hospitals,Proprietary,TRUE,37.2511040,-121.9465630,0,,https://data.medicare.gov/resource/xubh-q36u/row-22ue_gc2m_q5ju,50380,651600,00801,00200,45,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO,(909) 427-5500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,34.0722710,-117.4334580,0,,https://data.medicare.gov/resource/xubh-q36u/row-brke.g9vc_t49y,50140,651689,00801,00200,36,03101,03101NEONATAL INTENSIVE CARE UNIT
HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,250 OLD HOOK ROAD,WESTWOOD,NJ,7675,BERGEN,(201) 383-1035,Acute Care Hospitals,Proprietary,TRUE,40.9836580,-74.0141950,0,,https://data.medicare.gov/resource/xubh-q36u/row-kwcd-72qg_ygd9,310130,660416,00801,00200,5,03101,02060NEONATAL INTENSIVE CARE UNIT
RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,SALT LAKE,(801) 285-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.5222380,-111.9797250,0,,https://data.medicare.gov/resource/xubh-q36u/row-mw84.scg3-mf8v,460058,652114,01001,00200,9,03301,03301OTHER SPECIAL CARE UNIT
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,ORANGE,(714) 279-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.8544410,-117.8441100,0,,https://data.medicare.gov/resource/xubh-q36u/row-s64m_nvmk-fqx3,50609,652227,00801,00200,26,03101,03101NEO-NATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,FRESNO,(559) 448-4500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.8427800,-119.7834360,0,,https://data.medicare.gov/resource/xubh-q36u/row-ee6y~fgin_ze9b,50710,652232,00801,00200,12,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.7973710,-121.2461830,0,,https://data.medicare.gov/resource/xubh-q36u/row-bijj-mjic.y79k,50748,652235,00801,00200,24,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.7466980,-121.2471660,0,,https://data.medicare.gov/resource/xubh-q36u/row-egy3~g4id-36a5,50772,652238,00801,00200,48,03101,03101NEO-NATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.7065240,-122.1694470,0,,https://data.medicare.gov/resource/xubh-q36u/row-tv6k~4ts3.26zc,50777,652239,00801,00200,20,03101,02060NEONATAL INTENSIVE CARE UNIT
KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,HONOLULU,(808) 432-0000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,21.3622920,-157.9001390,0,,https://data.medicare.gov/resource/xubh-q36u/row-58ey-5yy7~4xmg,120011,652244,00801,00200,18,03101,03101INTENSIVE CARE UNIT-NEO NATAL
PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99204,SPOKANE,(509) 474-3040,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,47.6483100,-117.4121680,0,,https://data.medicare.gov/resource/xubh-q36u/row-5nf9~jrxm.scdv,500054,652282,00802,00200,19,03102,02060PEDIATRIC INTENSIVE CARE UNIT
USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,1700 CENTER STREET,MOBILE,AL,36604,MOBILE,(251) 415-1000,Childrens,Government - State,TRUE,30.6960820,-88.0768830,0,,https://data.medicare.gov/resource/xubh-q36u/row-6w9n_e52x~7jkv,13301,652287,00801,00200,98,03101,02060NEONATAL INTENSIVE CARE UNIT
USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,1700 CENTER STREET,MOBILE,AL,36604,MOBILE,(251) 415-1000,Childrens,Government - State,TRUE,30.6960820,-88.0768830,0,,https://data.medicare.gov/resource/xubh-q36u/row-6w9n_e52x~7jkv,13301,652287,01101,00200,20,03401,02080PEDIATRIC INTENSIVE CARE UNIT
SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,CLARK,(702) 731-8000,Acute Care Hospitals,Proprietary,TRUE,36.1345860,-115.1368830,0,,https://data.medicare.gov/resource/xubh-q36u/row-9gwr_6ph4-9w5i,290003,652435,00801,00200,22,03101,03101RESPIRATORY ICU
EMORY UNIVERSITY HOSPITAL,"1364 CLIFTON ROAD, NE",ATLANTA,GA,30322,DE KALB,(404) 686-8500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.7918810,-84.3209770,0,,https://data.medicare.gov/resource/xubh-q36u/row-hinc~x4g8_wtfn,110010,662509,00801,00200,90,03101,03101BMT
SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,8901,MIDDLESEX,(732) 745-8600,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,40.5018460,-74.4591300,0,,https://data.medicare.gov/resource/xubh-q36u/row-h3y8-pynn~pmyp,310070,652523,00801,00200,8,03101,02080PICU
SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,8901,MIDDLESEX,(732) 745-8600,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,40.5018460,-74.4591300,0,,https://data.medicare.gov/resource/xubh-q36u/row-h3y8-pynn~pmyp,310070,652523,01101,00200,54,03401,02060NICU
UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,(214) 633-5555,Acute Care Hospitals,Government - State,TRUE,32.8193657,-96.8488409,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-8x4y~icku-nwfq,450044,662594,00801,00200,30,03101,03101NICU
CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,601 CHILDREN'S LANE,NORFOLK,VA,23507,NORFOLK CITY,(757) 668-9647,Childrens,Voluntary non-profit - Private,TRUE,36.8617600,-76.3013700,0,,https://data.medicare.gov/resource/xubh-q36u/row-grcw_fsac-hks2,493301,658920,00801,00200,20,03101,03101HEMATOLOGY/ONCOLOGY
CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,601 CHILDREN'S LANE,NORFOLK,VA,23507,NORFOLK CITY,(757) 668-9647,Childrens,Voluntary non-profit - Private,TRUE,36.8617600,-76.3013700,0,,https://data.medicare.gov/resource/xubh-q36u/row-grcw_fsac-hks2,493301,658920,00802,00200,70,03102,02060NICU
CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,601 CHILDREN'S LANE,NORFOLK,VA,23507,NORFOLK CITY,(757) 668-9647,Childrens,Voluntary non-profit - Private,TRUE,36.8617600,-76.3013700,0,,https://data.medicare.gov/resource/xubh-q36u/row-grcw_fsac-hks2,493301,658920,00803,00200,23,03103,02080PICU
CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC,601 CHILDREN'S LANE,NORFOLK,VA,23507,NORFOLK CITY,(757) 668-9647,Childrens,Voluntary non-profit - Private,TRUE,36.8617600,-76.3013700,0,,https://data.medicare.gov/resource/xubh-q36u/row-grcw_fsac-hks2,493301,658920,00805,00200,8,03105,03102REHAB UNIT
PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,MUSCOGEE,(706) 571-1000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,32.4817280,-84.9820080,0,,https://data.medicare.gov/resource/xubh-q36u/row-jud9_7yzm_m2ye,110064,658931,00801,00200,34,03101,02060NEONATAL INTENSIVE CARE UNIT
PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,MUSCOGEE,(706) 571-1000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,32.4817280,-84.9820080,0,,https://data.medicare.gov/resource/xubh-q36u/row-jud9_7yzm_m2ye,110064,658931,00802,00200,5,03102,02080PEDIATRIC INTENSIVE CARE UNIT
PIEDMONT COLUMBUS REGIONAL MIDTOWN,710 CENTER STREET,COLUMBUS,GA,31901,MUSCOGEE,(706) 571-1000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,32.4817280,-84.9820080,0,,https://data.medicare.gov/resource/xubh-q36u/row-jud9_7yzm_m2ye,110064,658931,00803,00200,6,03103,03101NEURO INTENSIVE CARE UNIT
OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,JOHNSON,(913) 541-5000,Acute Care Hospitals,Proprietary,TRUE,38.9376130,-94.7237260,0,,https://data.medicare.gov/resource/xubh-q36u/row-mp9r_9j7w~qbg7,170176,658984,00801,00200,63,03101,02060NEONATAL INTENSIVE CARE UNIT
NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,34.2207890,-118.5332160,0,,https://data.medicare.gov/resource/xubh-q36u/row-ig89.azt3-j8hs,50116,659194,01101,00200,20,03401,02080PEDIATRIC INTENSIVE CARE
NEMOURS CHILDREN'S HOSPITAL,13535 NEMOURS PKWY,ORLANDO,FL,32827,ORANGE,(407) 567-4000,Childrens,Voluntary non-profit - Private,TRUE,28.3749080,-81.2766940,0,,https://data.medicare.gov/resource/xubh-q36u/row-7q2m-thri-ffzb,103304,648095,00810,00200,5,03110,03101REHAB
PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,(219) 983-8300,Acute Care Hospitals,Proprietary,TRUE,41.5500700,-87.0513160,0,,https://data.medicare.gov/resource/xubh-q36u/row-i5mx.x2ra~mmtd,150035,648101,00801,00200,14,03101,03101NEONATAL INTENSIVE CARE UNIT
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY,(831) 624-5311,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.5788637,-121.9131591,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-ctib_v5m9-fnq5,50145,659197,00801,00200,8,03101,03101NURSERY INTENSIVE CARE UNIT
JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,(312) 864-6000,Acute Care Hospitals,Government - Local,TRUE,41.8740410,-87.6743110,0,,https://data.medicare.gov/resource/xubh-q36u/row-2ss5~bvsp.bpf4,140124,659251,01101,00200,10,03401,02080PEDIATRIC INTENSIVE CARE UNIT
JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,(312) 864-6000,Acute Care Hospitals,Government - Local,TRUE,41.8740410,-87.6743110,0,,https://data.medicare.gov/resource/xubh-q36u/row-2ss5~bvsp.bpf4,140124,659251,01102,00200,12,03402,02180TRAUMA INTENSIVE CARE UNIT
JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,(312) 864-6000,Acute Care Hospitals,Government - Local,TRUE,41.8740410,-87.6743110,0,,https://data.medicare.gov/resource/xubh-q36u/row-2ss5~bvsp.bpf4,140124,659251,01103,00200,10,03403,02400NEURO INTENSIVE CARE
JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,(312) 864-6000,Acute Care Hospitals,Government - Local,TRUE,41.8740410,-87.6743110,0,,https://data.medicare.gov/resource/xubh-q36u/row-2ss5~bvsp.bpf4,140124,659251,01104,00200,52,03404,02060NEONATAL INTENSIVE CARE UNIT
BRONSON METHODIST HOSPITAL,601 JOHN STREET,KALAMAZOO,MI,49007,KALAMAZOO,(269) 341-6000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.2861650,-85.5813330,0,,https://data.medicare.gov/resource/xubh-q36u/row-izuq-p7hj~qzdd,230017,659289,01201,00200,8,03501,02080PEDIATRIC INTENSIVE CARE UNIT
UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,ERIE,(814) 877-6000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.1333310,-80.0878250,0,,https://data.medicare.gov/resource/xubh-q36u/row-t94i.4mny~cqwk,390063,659435,00801,00200,24,03101,03101NEONATAL ICU
